Folder,File,GVI
Point_537,heading_270.jpg,0.5
Point_537,heading_90.jpg,0.0
Point_542,heading_0.jpg,1.5
Point_542,heading_180.jpg,0.3
Point_542,heading_270.jpg,7.8
Point_542,heading_90.jpg,0.0
Point_547,heading_0.jpg,11.6
Point_547,heading_180.jpg,0.5
Point_547,heading_270.jpg,12.5
Point_547,heading_90.jpg,0.7
Point_552,heading_0.jpg,0.0
Point_552,heading_180.jpg,0.0
Point_552,heading_270.jpg,1.3
Point_552,heading_90.jpg,0.0
Point_554,heading_0.jpg,0.9
Point_554,heading_180.jpg,0.0
Point_554,heading_270.jpg,0.0
Point_554,heading_90.jpg,1.1
Point_556,heading_0.jpg,0.0
Point_556,heading_180.jpg,0.0
Point_556,heading_270.jpg,0.0
Point_556,heading_90.jpg,0.2
Point_558,heading_0.jpg,0.0
Point_558,heading_180.jpg,1.3
Point_558,heading_270.jpg,0.0
Point_558,heading_90.jpg,1.3
Point_562,heading_0.jpg,0.0
Point_562,heading_180.jpg,2.8
Point_562,heading_270.jpg,1.3
Point_562,heading_90.jpg,1.0
Point_567,heading_0.jpg,0.7
Point_567,heading_180.jpg,6.4
Point_567,heading_270.jpg,0.0
Point_567,heading_90.jpg,4.2
Point_572,heading_0.jpg,0.0
Point_572,heading_180.jpg,3.0
Point_572,heading_270.jpg,0.0
Point_572,heading_90.jpg,0.0
Point_579,heading_0.jpg,2.5
Point_579,heading_180.jpg,0.0
Point_579,heading_270.jpg,0.2
Point_579,heading_90.jpg,0.4
Point_58,heading_0.jpg,0.1
Point_58,heading_180.jpg,0.4
Point_58,heading_270.jpg,5.3
Point_58,heading_90.jpg,0.0
Point_584,heading_0.jpg,0.0
Point_584,heading_180.jpg,0.0
Point_584,heading_270.jpg,0.0
Point_584,heading_90.jpg,1.4
Point_589,heading_0.jpg,0.0
Point_589,heading_180.jpg,0.0
Point_589,heading_270.jpg,0.1
Point_589,heading_90.jpg,1.8
Point_6,heading_0.jpg,0.9
Point_6,heading_180.jpg,0.7
Point_6,heading_270.jpg,0.0
Point_6,heading_90.jpg,4.8
Point_600,heading_0.jpg,0.0
Point_600,heading_180.jpg,1.5
Point_600,heading_270.jpg,0.0
Point_600,heading_90.jpg,2.5
Point_603,heading_0.jpg,5.6
Point_603,heading_180.jpg,0.0
Point_603,heading_270.jpg,0.0
Point_603,heading_90.jpg,1.4
